fecha,localidad,casos,codigo
2021-02-27,Puente Aranda,26582.0,16
2021-02-27,Rafael Uribe Uribe,30916.0,18
2021-02-27,San Cristóbal,31118.0,4
2021-02-27,Fontibón,34068.0,9
2021-02-27,Ciudad Bolívar,39659.0,19
2021-02-27,Bosa,48350.0,7
2021-02-27,Usaquén,48541.0,1
2021-02-27,Engativá,73364.0,10
2021-02-27,Kennedy,85920.0,8
2021-02-27,Suba,97351.0,11
2021-02-28,Sumapaz,20.0,20
2021-02-28,La Candelaria,3479.0,17
2021-02-28,Fuera de Bogotá,7811.0,99
2021-02-28,Los Mártires,9209.0,14
2021-02-28,Antonio Nariño,9275.0,15
2021-02-28,Santa Fe,12418.0,3
2021-02-28,Barrios Unidos,14108.0,12
2021-02-28,Tunjuelito,15556.0,6
2021-02-28,Teusaquillo,15796.0,13
2021-02-28,Chapinero,17513.0,2
2021-02-28,Usme,22855.0,5
2021-02-28,Puente Aranda,26602.0,16
2021-02-28,Rafael Uribe Uribe,30945.0,18
2021-02-28,San Cristóbal,31162.0,4
2021-02-28,Fontibón,34110.0,9
2021-02-28,Ciudad Bolívar,39708.0,19
2021-02-28,Bosa,48388.0,7
2021-02-28,Usaquén,48590.0,1
2021-02-28,Engativá,73435.0,10
2021-02-28,Kennedy,86011.0,8
2021-02-28,Suba,97469.0,11
2021-03-01,Sumapaz,20.0,20
2021-03-01,La Candelaria,3483.0,17
2021-03-01,Fuera de Bogotá,7833.0,99
2021-03-01,Los Mártires,9220.0,14
2021-03-01,Antonio Nariño,9280.0,15
2021-03-01,Santa Fe,12429.0,3
2021-03-01,Barrios Unidos,14142.0,12
2021-03-01,Tunjuelito,15566.0,6
2021-03-01,Teusaquillo,15819.0,13
2021-03-01,Chapinero,17539.0,2
2021-03-01,Usme,22879.0,5
2021-03-01,Puente Aranda,26619.0,16
2021-03-01,Rafael Uribe Uribe,30972.0,18
2021-03-01,San Cristóbal,31192.0,4
2021-03-01,Fontibón,34148.0,9
2021-03-01,Ciudad Bolívar,39788.0,19
2021-03-01,Bosa,48462.0,7
2021-03-01,Usaquén,48711.0,1
2021-03-01,Engativá,73557.0,10
2021-03-01,Kennedy,86099.0,8
2021-03-01,Suba,97586.0,11
2021-03-02,Sumapaz,20.0,20
2021-03-02,La Candelaria,3488.0,17
2021-03-02,Fuera de Bogotá,7861.0,99
2021-03-02,Los Mártires,9234.0,14
2021-03-02,Antonio Nariño,9293.0,15
2021-03-02,Santa Fe,12444.0,3
2021-03-02,Barrios Unidos,14168.0,12
2021-03-02,Tunjuelito,15602.0,6
2021-03-02,Teusaquillo,15836.0,13
2021-03-02,Chapinero,17568.0,2
2021-03-02,Usme,22920.0,5
2021-03-02,Puente Aranda,26651.0,16
2021-03-02,Rafael Uribe Uribe,31011.0,18
2021-03-02,San Cristóbal,31227.0,4
2021-03-02,Fontibón,34194.0,9
2021-03-02,Ciudad Bolívar,39848.0,19
2021-03-02,Bosa,48510.0,7
2021-03-02,Usaquén,48778.0,1
2021-03-02,Engativá,73633.0,10
2021-03-02,Kennedy,86243.0,8
2021-03-02,Suba,97712.0,11
2021-03-03,Sumapaz,20.0,20
2021-03-03,La Candelaria,3493.0,17
2021-03-03,Fuera de Bogotá,7886.0,99
2021-03-03,Los Mártires,9244.0,14
2021-03-03,Antonio Nariño,9302.0,15
2021-03-03,Santa Fe,12460.0,3
2021-03-03,Barrios Unidos,14187.0,12
2021-03-03,Tunjuelito,15625.0,6
2021-03-03,Teusaquillo,15867.0,13
2021-03-03,Chapinero,17601.0,2
2021-03-03,Usme,22947.0,5
2021-03-03,Puente Aranda,26679.0,16
2021-03-03,Rafael Uribe Uribe,31048.0,18
2021-03-03,San Cristóbal,31259.0,4
2021-03-03,Fontibón,34239.0,9
2021-03-03,Ciudad Bolívar,39909.0,19
2021-03-03,Bosa,48575.0,7
2021-03-03,Usaquén,48843.0,1
2021-03-03,Engativá,73706.0,10
2021-03-03,Kennedy,86369.0,8
2021-03-03,Suba,97822.0,11
2021-03-04,Sumapaz,20.0,20
2021-03-04,La Candelaria,3498.0,17
2021-03-04,Fuera de Bogotá,7904.0,99
2021-03-04,Los Mártires,9258.0,14
2021-03-04,Antonio Nariño,9317.0,15
2021-03-04,Santa Fe,12472.0,3
2021-03-04,Barrios Unidos,14201.0,12
2021-03-04,Tunjuelito,15639.0,6
2021-03-04,Teusaquillo,15892.0,13
2021-03-04,Chapinero,17625.0,2
2021-03-04,Usme,22965.0,5
2021-03-04,Puente Aranda,26710.0,16
2021-03-04,Rafael Uribe Uribe,31084.0,18
2021-03-04,San Cristóbal,31295.0,4
2021-03-04,Fontibón,34279.0,9
2021-03-04,Ciudad Bolívar,39956.0,19
2021-03-04,Bosa,48626.0,7
2021-03-04,Usaquén,48926.0,1
2021-03-04,Engativá,73768.0,10
2021-03-04,Kennedy,86474.0,8
2021-03-04,Suba,97950.0,11
2021-03-05,Sumapaz,20.0,20
2021-03-05,La Candelaria,3503.0,17
2021-03-05,Fuera de Bogotá,7934.0,99
2021-03-05,Los Mártires,9265.0,14
2021-03-05,Antonio Nariño,9328.0,15
2021-03-05,Santa Fe,12490.0,3
2021-03-05,Barrios Unidos,14211.0,12
2021-03-05,Tunjuelito,15663.0,6
2021-03-05,Teusaquillo,15921.0,13
2021-03-05,Chapinero,17652.0,2
2021-03-05,Usme,22991.0,5
2021-03-05,Puente Aranda,26731.0,16
2021-03-05,Rafael Uribe Uribe,31114.0,18
2021-03-05,San Cristóbal,31331.0,4
2021-03-05,Fontibón,34339.0,9
2021-03-05,Ciudad Bolívar,40008.0,19
2021-03-05,Bosa,48678.0,7
2021-03-05,Usaquén,48969.0,1
2021-03-05,Engativá,73832.0,10
2021-03-05,Kennedy,86602.0,8
2021-03-05,Suba,98068.0,11
2021-03-06,Sumapaz,20.0,20
2021-03-06,La Candelaria,3507.0,17
2021-03-06,Fuera de Bogotá,7949.0,99
2021-03-06,Los Mártires,9271.0,14
2021-03-06,Antonio Nariño,9337.0,15
2021-03-06,Santa Fe,12499.0,3
2021-03-06,Barrios Unidos,14226.0,12
2021-03-06,Tunjuelito,15672.0,6
2021-03-06,Teusaquillo,15945.0,13
2021-03-06,Chapinero,17670.0,2
2021-03-06,Usme,23009.0,5
2021-03-06,Puente Aranda,26753.0,16
2021-03-06,Rafael Uribe Uribe,31140.0,18
2021-03-06,San Cristóbal,31358.0,4
2021-03-06,Fontibón,34383.0,9
2021-03-06,Ciudad Bolívar,40030.0,19
2021-03-06,Bosa,48717.0,7
2021-03-06,Usaquén,49034.0,1
2021-03-06,Engativá,73909.0,10
2021-03-06,Kennedy,86704.0,8
2021-03-06,Suba,98159.0,11
2021-03-07,Sumapaz,20.0,20
2021-03-07,La Candelaria,3513.0,17
2021-03-07,Fuera de Bogotá,7952.0,99
2021-03-07,Los Mártires,9279.0,14
2021-03-07,Antonio Nariño,9340.0,15
2021-03-07,Santa Fe,12513.0,3
2021-03-07,Barrios Unidos,14234.0,12
2021-03-07,Tunjuelito,15686.0,6
2021-03-07,Teusaquillo,15961.0,13
2021-03-07,Chapinero,17680.0,2
2021-03-07,Usme,23025.0,5
2021-03-07,Puente Aranda,26769.0,16
2021-03-07,Rafael Uribe Uribe,31162.0,18
2021-03-07,San Cristóbal,31388.0,4
2021-03-07,Fontibón,34409.0,9
2021-03-07,Ciudad Bolívar,40066.0,19
2021-03-07,Bosa,48747.0,7
2021-03-07,Usaquén,49076.0,1
2021-03-07,Engativá,73959.0,10
2021-03-07,Kennedy,86796.0,8
2021-03-07,Suba,98232.0,11
2021-03-08,Sumapaz,20.0,20
2021-03-08,La Candelaria,3516.0,17
2021-03-08,Fuera de Bogotá,7959.0,99
2021-03-08,Los Mártires,9289.0,14
2021-03-08,Antonio Nariño,9341.0,15
2021-03-08,Santa Fe,12521.0,3
2021-03-08,Barrios Unidos,14255.0,12
2021-03-08,Tunjuelito,15705.0,6
2021-03-08,Teusaquillo,15973.0,13
2021-03-08,Chapinero,17701.0,2
2021-03-08,Usme,23045.0,5
2021-03-08,Puente Aranda,26792.0,16
2021-03-08,Rafael Uribe Uribe,31184.0,18
2021-03-08,San Cristóbal,31421.0,4
2021-03-08,Fontibón,34449.0,9
2021-03-08,Ciudad Bolívar,40111.0,19
2021-03-08,Bosa,48793.0,7
2021-03-08,Usaquén,49129.0,1
2021-03-08,Engativá,74005.0,10
2021-03-08,Kennedy,86879.0,8
2021-03-08,Suba,98304.0,11
2021-03-09,Sumapaz,20.0,20
2021-03-09,La Candelaria,3517.0,17
2021-03-09,Fuera de Bogotá,7960.0,99
2021-03-09,Los Mártires,9291.0,14
2021-03-09,Antonio Nariño,9345.0,15
2021-03-09,Santa Fe,12528.0,3
2021-03-09,Barrios Unidos,14265.0,12
2021-03-09,Tunjuelito,15721.0,6
2021-03-09,Teusaquillo,15988.0,13
2021-03-09,Chapinero,17727.0,2
2021-03-09,Usme,23070.0,5
2021-03-09,Puente Aranda,26807.0,16
2021-03-09,Rafael Uribe Uribe,31209.0,18
2021-03-09,San Cristóbal,31441.0,4
2021-03-09,Fontibón,34476.0,9
2021-03-09,Ciudad Bolívar,40154.0,19
2021-03-09,Bosa,48841.0,7
2021-03-09,Usaquén,49194.0,1
2021-03-09,Engativá,74080.0,10
2021-03-09,Kennedy,86938.0,8
2021-03-09,Suba,98403.0,11
2021-03-10,Sumapaz,20.0,20
2021-03-10,La Candelaria,3524.0,17
2021-03-10,Fuera de Bogotá,7978.0,99
2021-03-10,Los Mártires,9298.0,14
2021-03-10,Antonio Nariño,9350.0,15
2021-03-10,Santa Fe,12539.0,3
2021-03-10,Barrios Unidos,14292.0,12
2021-03-10,Tunjuelito,15743.0,6
2021-03-10,Teusaquillo,16013.0,13
2021-03-10,Chapinero,17788.0,2
2021-03-10,Usme,23087.0,5
2021-03-10,Puente Aranda,26839.0,16
2021-03-10,Rafael Uribe Uribe,31263.0,18
2021-03-10,San Cristóbal,31473.0,4
2021-03-10,Fontibón,34515.0,9
2021-03-10,Ciudad Bolívar,40194.0,19
2021-03-10,Bosa,48893.0,7
2021-03-10,Usaquén,49292.0,1
2021-03-10,Engativá,74192.0,10
2021-03-10,Kennedy,87044.0,8
2021-03-10,Suba,98573.0,11
2021-03-11,Sumapaz,20.0,20
2021-03-11,La Candelaria,3531.0,17
2021-03-11,Fuera de Bogotá,7991.0,99
2021-03-11,Los Mártires,9310.0,14
2021-03-11,Antonio Nariño,9364.0,15
2021-03-11,Santa Fe,12550.0,3
2021-03-11,Barrios Unidos,14307.0,12
2021-03-11,Tunjuelito,15751.0,6
2021-03-11,Teusaquillo,16036.0,13
2021-03-11,Chapinero,17847.0,2
2021-03-11,Usme,23117.0,5
2021-03-11,Puente Aranda,26866.0,16
2021-03-11,Rafael Uribe Uribe,31295.0,18
2021-03-11,San Cristóbal,31512.0,4
2021-03-11,Fontibón,34549.0,9
2021-03-11,Ciudad Bolívar,40243.0,19
2021-03-11,Bosa,48947.0,7
2021-03-11,Usaquén,49356.0,1
2021-03-11,Engativá,74292.0,10
2021-03-11,Kennedy,87166.0,8
2021-03-11,Suba,98694.0,11
2021-03-12,Sumapaz,20.0,20
2021-03-12,La Candelaria,3535.0,17
2021-03-12,Fuera de Bogotá,8009.0,99
2021-03-12,Los Mártires,9327.0,14
2021-03-12,Antonio Nariño,9367.0,15
2021-03-12,Santa Fe,12574.0,3
2021-03-12,Barrios Unidos,14327.0,12
2021-03-12,Tunjuelito,15765.0,6
2021-03-12,Teusaquillo,16052.0,13
2021-03-12,Chapinero,17876.0,2
2021-03-12,Usme,23135.0,5
2021-03-12,Puente Aranda,26891.0,16
2021-03-12,Rafael Uribe Uribe,31322.0,18
2021-03-12,San Cristóbal,31563.0,4
2021-03-12,Fontibón,34570.0,9
2021-03-12,Ciudad Bolívar,40283.0,19
2021-03-12,Bosa,49012.0,7
2021-03-12,Usaquén,49425.0,1
2021-03-12,Engativá,74349.0,10
2021-03-12,Kennedy,87266.0,8
2021-03-12,Suba,98808.0,11
2021-03-13,Sumapaz,20.0,20
2021-03-13,La Candelaria,3536.0,17
2021-03-13,Fuera de Bogotá,8019.0,99
2021-03-13,Los Mártires,9334.0,14
2021-03-13,Antonio Nariño,9369.0,15
2021-03-13,Santa Fe,12590.0,3
2021-03-13,Barrios Unidos,14341.0,12
2021-03-13,Tunjuelito,15782.0,6
2021-03-13,Teusaquillo,16065.0,13
2021-03-13,Chapinero,17910.0,2
2021-03-13,Usme,23151.0,5
2021-03-13,Puente Aranda,26911.0,16
2021-03-13,Rafael Uribe Uribe,31342.0,18
2021-03-13,San Cristóbal,31590.0,4
2021-03-13,Fontibón,34585.0,9
2021-03-13,Ciudad Bolívar,40324.0,19
2021-03-13,Bosa,49042.0,7
2021-03-13,Usaquén,49468.0,1
2021-03-13,Engativá,74389.0,10
2021-03-13,Kennedy,87336.0,8
2021-03-13,Suba,98899.0,11
2021-03-14,Sumapaz,20.0,20
2021-03-14,La Candelaria,3540.0,17
2021-03-14,Fuera de Bogotá,8027.0,99
2021-03-14,Los Mártires,9337.0,14
2021-03-14,Antonio Nariño,9377.0,15
2021-03-14,Santa Fe,12608.0,3
2021-03-14,Barrios Unidos,14355.0,12
2021-03-14,Tunjuelito,15805.0,6
2021-03-14,Teusaquillo,16081.0,13
2021-03-14,Chapinero,17949.0,2
2021-03-14,Usme,23174.0,5
2021-03-14,Puente Aranda,26938.0,16
2021-03-14,Rafael Uribe Uribe,31363.0,18
2021-03-14,San Cristóbal,31620.0,4
2021-03-14,Fontibón,34619.0,9
2021-03-14,Ciudad Bolívar,40359.0,19
2021-03-14,Bosa,49064.0,7
2021-03-14,Usaquén,49505.0,1
2021-03-14,Engativá,74441.0,10
2021-03-14,Kennedy,87430.0,8
2021-03-14,Suba,98987.0,11
2021-03-15,Sumapaz,20.0,20
2021-03-15,La Candelaria,3545.0,17
2021-03-15,Fuera de Bogotá,8037.0,99
2021-03-15,Los Mártires,9353.0,14
2021-03-15,Antonio Nariño,9384.0,15
2021-03-15,Santa Fe,12623.0,3
2021-03-15,Barrios Unidos,14385.0,12
2021-03-15,Tunjuelito,15815.0,6
2021-03-15,Teusaquillo,16104.0,13
2021-03-15,Chapinero,17993.0,2
2021-03-15,Usme,23194.0,5
2021-03-15,Puente Aranda,26964.0,16
2021-03-15,Rafael Uribe Uribe,31382.0,18
2021-03-15,San Cristóbal,31649.0,4
2021-03-15,Fontibón,34656.0,9
2021-03-15,Ciudad Bolívar,40384.0,19
2021-03-15,Bosa,49110.0,7
2021-03-15,Usaquén,49582.0,1
2021-03-15,Engativá,74483.0,10
2021-03-15,Kennedy,87521.0,8
2021-03-15,Suba,99069.0,11
2021-03-16,Sumapaz,20.0,20
2021-03-16,La Candelaria,3548.0,17
2021-03-16,Fuera de Bogotá,8052.0,99
2021-03-16,Los Mártires,9366.0,14
2021-03-16,Antonio Nariño,9392.0,15
2021-03-16,Santa Fe,12640.0,3
2021-03-16,Barrios Unidos,14425.0,12
2021-03-16,Tunjuelito,15825.0,6
2021-03-16,Teusaquillo,16137.0,13
2021-03-16,Chapinero,18029.0,2
2021-03-16,Usme,23208.0,5
2021-03-16,Puente Aranda,26996.0,16
2021-03-16,Rafael Uribe Uribe,31416.0,18
2021-03-16,San Cristóbal,31677.0,4
2021-03-16,Fontibón,34692.0,9
2021-03-16,Ciudad Bolívar,40426.0,19
2021-03-16,Bosa,49152.0,7
2021-03-16,Usaquén,49654.0,1
2021-03-16,Engativá,74581.0,10
2021-03-16,Kennedy,87600.0,8
2021-03-16,Suba,99214.0,11
2021-03-17,Sumapaz,20.0,20
2021-03-17,La Candelaria,3549.0,17
2021-03-17,Fuera de Bogotá,8080.0,99
2021-03-17,Los Mártires,9381.0,14
2021-03-17,Antonio Nariño,9404.0,15
2021-03-17,Santa Fe,12659.0,3
2021-03-17,Barrios Unidos,14451.0,12
2021-03-17,Tunjuelito,15843.0,6
2021-03-17,Teusaquillo,16171.0,13
2021-03-17,Chapinero,18082.0,2
2021-03-17,Usme,23235.0,5
2021-03-17,Puente Aranda,27042.0,16
2021-03-17,Rafael Uribe Uribe,31447.0,18
2021-03-17,San Cristóbal,31708.0,4
2021-03-17,Fontibón,34745.0,9
2021-03-17,Ciudad Bolívar,40455.0,19
2021-03-17,Bosa,49204.0,7
2021-03-17,Usaquén,49739.0,1
2021-03-17,Engativá,74660.0,10
2021-03-17,Kennedy,87719.0,8
2021-03-17,Suba,99337.0,11
2021-03-18,Sumapaz,20.0,20
2021-03-18,La Candelaria,3555.0,17
2021-03-18,Fuera de Bogotá,8100.0,99
2021-03-18,Los Mártires,9390.0,14
2021-03-18,Antonio Nariño,9410.0,15
2021-03-18,Santa Fe,12683.0,3
2021-03-18,Barrios Unidos,14478.0,12
2021-03-18,Tunjuelito,15860.0,6
2021-03-18,Teusaquillo,16189.0,13
2021-03-18,Chapinero,18147.0,2
2021-03-18,Usme,23258.0,5
2021-03-18,Puente Aranda,27104.0,16
2021-03-18,Rafael Uribe Uribe,31473.0,18
2021-03-18,San Cristóbal,31732.0,4
2021-03-18,Fontibón,34784.0,9
2021-03-18,Ciudad Bolívar,40490.0,19
2021-03-18,Bosa,49252.0,7
2021-03-18,Usaquén,49818.0,1
2021-03-18,Engativá,74744.0,10
2021-03-18,Kennedy,87857.0,8
2021-03-18,Suba,99471.0,11
2021-03-19,Sumapaz,20.0,20
2021-03-19,La Candelaria,3566.0,17
2021-03-19,Fuera de Bogotá,8133.0,99
2021-03-19,Los Mártires,9405.0,14
2021-03-19,Antonio Nariño,9417.0,15
2021-03-19,Santa Fe,12702.0,3
2021-03-19,Barrios Unidos,14502.0,12
2021-03-19,Tunjuelito,15872.0,6
2021-03-19,Teusaquillo,16225.0,13
2021-03-19,Chapinero,18201.0,2
2021-03-19,Usme,23283.0,5
2021-03-19,Puente Aranda,27148.0,16
2021-03-19,Rafael Uribe Uribe,31506.0,18
2021-03-19,San Cristóbal,31760.0,4
2021-03-19,Fontibón,34856.0,9
2021-03-19,Ciudad Bolívar,40537.0,19
2021-03-19,Bosa,49322.0,7
2021-03-19,Usaquén,49901.0,1
2021-03-19,Engativá,74843.0,10
2021-03-19,Kennedy,87998.0,8
2021-03-19,Suba,99619.0,11
2021-03-20,Sumapaz,20.0,20
2021-03-20,La Candelaria,3576.0,17
2021-03-20,Fuera de Bogotá,8152.0,99
2021-03-20,Los Mártires,9414.0,14
2021-03-20,Antonio Nariño,9424.0,15
2021-03-20,Santa Fe,12718.0,3
2021-03-20,Barrios Unidos,14519.0,12
2021-03-20,Tunjuelito,15887.0,6
2021-03-20,Teusaquillo,16248.0,13
2021-03-20,Chapinero,18234.0,2
2021-03-20,Usme,23299.0,5
2021-03-20,Puente Aranda,27170.0,16
2021-03-20,Rafael Uribe Uribe,31531.0,18
2021-03-20,San Cristóbal,31802.0,4
2021-03-20,Fontibón,34902.0,9
2021-03-20,Ciudad Bolívar,40563.0,19
2021-03-20,Bosa,49379.0,7
2021-03-20,Usaquén,49987.0,1
2021-03-20,Engativá,74911.0,10
2021-03-20,Kennedy,88102.0,8
2021-03-20,Suba,99730.0,11
2021-03-21,Sumapaz,20.0,20
2021-03-21,La Candelaria,3580.0,17
2021-03-21,Fuera de Bogotá,8166.0,99
2021-03-21,Los Mártires,9423.0,14
2021-03-21,Antonio Nariño,9435.0,15
2021-03-21,Santa Fe,12731.0,3
2021-03-21,Barrios Unidos,14538.0,12
2021-03-21,Tunjuelito,15901.0,6
2021-03-21,Teusaquillo,16287.0,13
2021-03-21,Chapinero,18287.0,2
2021-03-21,Usme,23315.0,5
2021-03-21,Puente Aranda,27200.0,16
2021-03-21,Rafael Uribe Uribe,31554.0,18
2021-03-21,San Cristóbal,31827.0,4
2021-03-21,Fontibón,34948.0,9
2021-03-21,Ciudad Bolívar,40601.0,19
2021-03-21,Bosa,49424.0,7
2021-03-21,Usaquén,50090.0,1
2021-03-21,Engativá,74997.0,10
2021-03-21,Kennedy,88226.0,8
2021-03-21,Suba,99880.0,11
2021-03-22,Sumapaz,20.0,20
2021-03-22,La Candelaria,3587.0,17
2021-03-22,Fuera de Bogotá,8179.0,99
2021-03-22,Los Mártires,9428.0,14
2021-03-22,Antonio Nariño,9436.0,15
2021-03-22,Santa Fe,12741.0,3
2021-03-22,Barrios Unidos,14550.0,12
2021-03-22,Tunjuelito,15908.0,6
2021-03-22,Teusaquillo,16301.0,13
2021-03-22,Chapinero,18304.0,2
2021-03-22,Usme,23324.0,5
2021-03-22,Puente Aranda,27217.0,16
2021-03-22,Rafael Uribe Uribe,31575.0,18
2021-03-22,San Cristóbal,31865.0,4
2021-03-22,Fontibón,34963.0,9
2021-03-22,Ciudad Bolívar,40626.0,19
2021-03-22,Bosa,49454.0,7
2021-03-22,Usaquén,50138.0,1
2021-03-22,Engativá,75050.0,10
2021-03-22,Kennedy,88289.0,8
2021-03-22,Suba,99980.0,11
2021-03-23,Sumapaz,20.0,20
2021-03-23,La Candelaria,3590.0,17
2021-03-23,Fuera de Bogotá,8192.0,99
2021-03-23,Los Mártires,9438.0,14
2021-03-23,Antonio Nariño,9439.0,15
2021-03-23,Santa Fe,12756.0,3
2021-03-23,Barrios Unidos,14564.0,12
2021-03-23,Tunjuelito,15924.0,6
2021-03-23,Teusaquillo,16334.0,13
2021-03-23,Chapinero,18340.0,2
2021-03-23,Usme,23348.0,5
2021-03-23,Puente Aranda,27262.0,16
2021-03-23,Rafael Uribe Uribe,31606.0,18
2021-03-23,San Cristóbal,31913.0,4
2021-03-23,Fontibón,35022.0,9
2021-03-23,Ciudad Bolívar,40670.0,19
2021-03-23,Bosa,49526.0,7
2021-03-23,Usaquén,50226.0,1
2021-03-23,Engativá,75146.0,10
2021-03-23,Kennedy,88437.0,8
2021-03-23,Suba,100176.0,11
2021-03-24,Sumapaz,20.0,20
2021-03-24,La Candelaria,3598.0,17
2021-03-24,Fuera de Bogotá,8218.0,99
2021-03-24,Los Mártires,9447.0,14
2021-03-24,Antonio Nariño,9448.0,15
2021-03-24,Santa Fe,12773.0,3
2021-03-24,Barrios Unidos,14589.0,12
2021-03-24,Tunjuelito,15946.0,6
2021-03-24,Teusaquillo,16371.0,13
2021-03-24,Chapinero,18382.0,2
2021-03-24,Usme,23374.0,5
2021-03-24,Puente Aranda,27306.0,16
2021-03-24,Rafael Uribe Uribe,31655.0,18
2021-03-24,San Cristóbal,31945.0,4
2021-03-24,Fontibón,35093.0,9
2021-03-24,Ciudad Bolívar,40725.0,19
2021-03-24,Bosa,49592.0,7
2021-03-24,Usaquén,50364.0,1
2021-03-24,Engativá,75245.0,10
2021-03-24,Kennedy,88581.0,8
2021-03-24,Suba,100371.0,11
2021-03-25,Sumapaz,20.0,20
2021-03-25,La Candelaria,3608.0,17
2021-03-25,Fuera de Bogotá,8246.0,99
2021-03-25,Antonio Nariño,9458.0,15
2021-03-25,Los Mártires,9458.0,14
2021-03-25,Santa Fe,12802.0,3
2021-03-25,Barrios Unidos,14625.0,12
2021-03-25,Tunjuelito,15972.0,6
2021-03-25,Teusaquillo,16414.0,13
2021-03-25,Chapinero,18445.0,2
2021-03-25,Usme,23401.0,5
2021-03-25,Puente Aranda,27358.0,16
2021-03-25,Rafael Uribe Uribe,31707.0,18
2021-03-25,San Cristóbal,32000.0,4
2021-03-25,Fontibón,35148.0,9
2021-03-25,Ciudad Bolívar,40775.0,19
2021-03-25,Bosa,49665.0,7
2021-03-25,Usaquén,50497.0,1
2021-03-25,Engativá,75399.0,10
2021-03-25,Kennedy,88748.0,8
2021-03-25,Suba,100580.0,11
2021-03-26,Sumapaz,20.0,20
2021-03-26,La Candelaria,3621.0,17
2021-03-26,Fuera de Bogotá,8281.0,99
2021-03-26,Antonio Nariño,9475.0,15
2021-03-26,Los Mártires,9480.0,14
2021-03-26,Santa Fe,12841.0,3
2021-03-26,Barrios Unidos,14654.0,12
2021-03-26,Tunjuelito,15999.0,6
2021-03-26,Teusaquillo,16461.0,13
2021-03-26,Chapinero,18507.0,2
2021-03-26,Usme,23439.0,5
2021-03-26,Puente Aranda,27426.0,16
2021-03-26,Rafael Uribe Uribe,31773.0,18
2021-03-26,San Cristóbal,32057.0,4
2021-03-26,Fontibón,35221.0,9
2021-03-26,Ciudad Bolívar,40847.0,19
2021-03-26,Bosa,49728.0,7
2021-03-26,Usaquén,50652.0,1
2021-03-26,Engativá,75563.0,10
2021-03-26,Kennedy,88936.0,8
2021-03-26,Suba,100791.0,11
2021-03-27,Sumapaz,20.0,20
2021-03-27,La Candelaria,3632.0,17
2021-03-27,Fuera de Bogotá,8314.0,99
2021-03-27,Antonio Nariño,9491.0,15
2021-03-27,Los Mártires,9507.0,14
2021-03-27,Santa Fe,12874.0,3
2021-03-27,Barrios Unidos,14687.0,12
2021-03-27,Tunjuelito,16005.0,6
2021-03-27,Teusaquillo,16534.0,13
2021-03-27,Chapinero,18561.0,2
2021-03-27,Usme,23465.0,5
2021-03-27,Puente Aranda,27497.0,16
2021-03-27,Rafael Uribe Uribe,31836.0,18
2021-03-27,San Cristóbal,32107.0,4
2021-03-27,Fontibón,35308.0,9
2021-03-27,Ciudad Bolívar,40891.0,19
2021-03-27,Bosa,49818.0,7
2021-03-27,Usaquén,50805.0,1
2021-03-27,Engativá,75704.0,10
2021-03-27,Kennedy,89123.0,8
2021-03-27,Suba,101058.0,11
2021-03-28,Sumapaz,20.0,20
2021-03-28,La Candelaria,3642.0,17
2021-03-28,Fuera de Bogotá,8333.0,99
2021-03-28,Antonio Nariño,9499.0,15
2021-03-28,Los Mártires,9521.0,14
2021-03-28,Santa Fe,12894.0,3
2021-03-28,Barrios Unidos,14704.0,12
2021-03-28,Tunjuelito,16014.0,6
2021-03-28,Teusaquillo,16562.0,13
2021-03-28,Chapinero,18608.0,2
2021-03-28,Usme,23485.0,5
2021-03-28,Puente Aranda,27522.0,16
2021-03-28,Rafael Uribe Uribe,31867.0,18
2021-03-28,San Cristóbal,32147.0,4
2021-03-28,Fontibón,35351.0,9
2021-03-28,Ciudad Bolívar,40943.0,19
2021-03-28,Bosa,49860.0,7
2021-03-28,Usaquén,50900.0,1
2021-03-28,Engativá,75787.0,10
2021-03-28,Kennedy,89224.0,8
2021-03-28,Suba,101211.0,11
2021-03-29,Sumapaz,20.0,20
2021-03-29,La Candelaria,3648.0,17
2021-03-29,Fuera de Bogotá,8383.0,99
2021-03-29,Antonio Nariño,9509.0,15
2021-03-29,Los Mártires,9546.0,14
2021-03-29,Santa Fe,12912.0,3
2021-03-29,Barrios Unidos,14743.0,12
2021-03-29,Tunjuelito,16045.0,6
2021-03-29,Teusaquillo,16593.0,13
2021-03-29,Chapinero,18670.0,2
2021-03-29,Usme,23517.0,5
2021-03-29,Puente Aranda,27576.0,16
2021-03-29,Rafael Uribe Uribe,31920.0,18
2021-03-29,San Cristóbal,32199.0,4
2021-03-29,Fontibón,35434.0,9
2021-03-29,Ciudad Bolívar,41005.0,19
2021-03-29,Bosa,49941.0,7
2021-03-29,Usaquén,51064.0,1
2021-03-29,Engativá,75934.0,10
2021-03-29,Kennedy,89444.0,8
2021-03-29,Suba,101487.0,11
2021-03-30,Sumapaz,20.0,20
2021-03-30,La Candelaria,3656.0,17
2021-03-30,Fuera de Bogotá,8403.0,99
2021-03-30,Antonio Nariño,9536.0,15
2021-03-30,Los Mártires,9572.0,14
2021-03-30,Santa Fe,12946.0,3
2021-03-30,Barrios Unidos,14789.0,12
2021-03-30,Tunjuelito,16073.0,6
2021-03-30,Teusaquillo,16644.0,13
2021-03-30,Chapinero,18749.0,2
2021-03-30,Usme,23562.0,5
2021-03-30,Puente Aranda,27648.0,16
2021-03-30,Rafael Uribe Uribe,31981.0,18
2021-03-30,San Cristóbal,32248.0,4
2021-03-30,Fontibón,35546.0,9
